epoch	batch	loss	acc	lr
1	29	1.4061821699142456	0.5	0.001
1	30	0.07542383670806885	1.0	0.001
1	31	1.1431492567062378	0.5	0.001
1	32	0.18119165301322937	1.0	0.001
1	33	0.8461984395980835	0.5	0.001
1	34	0.7315355539321899	0.5	0.001
1	35	0.700528621673584	0.5	0.001
1	36	1.0737239122390747	0.0	0.001
1	37	0.7714548110961914	0.5	0.001
1	38	0.4271947145462036	1.0	0.001
1	39	0.7525360584259033	0.5	0.001
1	40	1.1112749576568604	0.0	0.001
1	41	0.7955940365791321	0.0	0.001
1	42	1.3296751976013184	0.0	0.001
1	43	0.8178609013557434	0.5	0.001
1	44	0.2411998212337494	1.0	0.001
1	45	0.16993704438209534	1.0	0.001
1	46	0.9801097512245178	0.5	0.001
1	47	0.17595922946929932	1.0	0.001
1	48	2.249741554260254	0.0	0.001
1	49	0.9516697525978088	0.5	0.001
1	50	1.1564133167266846	0.0	0.001
1	51	0.6699473857879639	0.5	0.001
1	52	1.48898446559906	0.0	0.001
1	53	1.0337570905685425	0.5	0.001
1	54	1.5985194444656372	0.0	0.001
1	55	0.8212077021598816	0.5	0.001
1	56	0.5528404712677002	1.0	0.001
1	57	0.6741220951080322	0.5	0.001
1	58	0.6747117042541504	0.5	0.001
1	59	0.9065015316009521	0.0	0.001
1	60	0.7762914896011353	0.5	0.001
1	61	0.6538437604904175	0.5	0.001
1	62	0.6217485070228577	0.5	0.001
1	63	0.521965742111206	1.0	0.001
1	64	0.6481403708457947	0.5	0.001
1	65	0.7968643307685852	0.5	0.001
1	66	0.35442909598350525	1.0	0.001
1	67	0.7760713696479797	0.5	0.001
1	68	0.8128350973129272	0.5	0.001
1	69	0.38775014877319336	1.0	0.001
1	70	0.7959135174751282	0.5	0.001
1	71	1.3452199697494507	0.0	0.001
1	72	0.7589423656463623	0.5	0.001
1	73	0.5607321262359619	1.0	0.001
1	74	1.048229455947876	0.0	0.001
1	75	0.3602133095264435	1.0	0.001
1	76	0.6911869049072266	0.5	0.001
1	77	0.3696262240409851	1.0	0.001
1	78	0.2245597243309021	1.0	0.001
1	79	0.945134162902832	0.5	0.001
1	80	1.2270543575286865	0.5	0.001
2	1	1.025854468345642	0.5	0.001
2	2	0.2769372761249542	1.0	0.001
2	3	0.712206244468689	0.5	0.001
2	4	1.0650088787078857	0.0	0.001
2	5	0.8761075735092163	0.0	0.001
2	6	0.4640691876411438	1.0	0.001
2	7	0.8814175128936768	0.5	0.001
2	8	0.8494312763214111	0.5	0.001
2	9	0.8216778039932251	0.5	0.001
2	10	0.3305036425590515	1.0	0.001
2	11	0.8129096031188965	0.5	0.001
2	12	1.2115243673324585	0.0	0.001
2	13	0.7279970645904541	0.5	0.001
2	14	0.9656982421875	0.0	0.001
2	15	0.8432036638259888	0.0	0.001
2	16	0.7577441334724426	0.0	0.001
2	17	0.9023439288139343	0.5	0.001
2	18	0.9324077367782593	0.5	0.001
2	19	0.900557279586792	0.5	0.001
2	20	1.0563325881958008	0.5	0.001
2	21	0.8927720785140991	0.5	0.001
2	22	0.34520554542541504	1.0	0.001
2	23	1.0112240314483643	0.0	0.001
2	24	0.7395212650299072	0.5	0.001
2	25	1.2793586254119873	0.0	0.001
2	26	0.16087833046913147	1.0	0.001
2	27	2.371291160583496	0.0	0.001
2	28	1.114819049835205	0.5	0.001
2	29	2.1917834281921387	0.0	0.001
2	30	0.2637236714363098	1.0	0.001
2	31	0.3605293035507202	1.0	0.001
2	32	0.5284987092018127	0.5	0.001
2	33	0.4854958653450012	1.0	0.001
2	34	0.4316324293613434	1.0	0.001
2	35	0.38823074102401733	1.0	0.001
2	36	1.7798479795455933	0.0	0.001
2	37	0.9116801023483276	0.5	0.001
2	38	0.8928714394569397	0.5	0.001
2	39	0.7345082759857178	0.5	0.001
2	40	0.8139568567276001	0.5	0.001
2	41	0.6945912837982178	0.5	0.001
2	42	0.6784061193466187	0.5	0.001
2	43	0.32272064685821533	1.0	0.001
2	44	0.9653135538101196	0.5	0.001
2	45	0.9707174301147461	0.5	0.001
2	46	1.932165503501892	0.0	0.001
2	47	0.21105745434761047	1.0	0.001
2	48	0.37212973833084106	1.0	0.001
2	49	0.3959483802318573	1.0	0.001
2	50	0.6745084524154663	0.5	0.001
2	51	0.7238209247589111	0.5	0.001
2	52	0.3647749125957489	1.0	0.001
2	53	0.9254966974258423	0.5	0.001
2	54	0.21804407238960266	1.0	0.001
2	55	1.1331331729888916	0.0	0.001
2	56	0.6877322196960449	0.5	0.001
2	57	0.5657875537872314	0.5	0.001
2	58	0.6281521320343018	0.5	0.001
2	59	0.6561307907104492	0.5	0.001
2	60	0.8505060076713562	0.5	0.001
2	61	0.8245691061019897	0.5	0.001
2	62	1.0969743728637695	0.0	0.001
2	63	0.5643036365509033	1.0	0.001
2	64	0.6140286922454834	1.0	0.001
2	65	0.6376389861106873	1.0	0.001
2	66	0.8617808818817139	0.0	0.001
2	67	0.7672373056411743	0.5	0.001
2	68	0.7277453541755676	0.5	0.001
2	69	0.5514968633651733	1.0	0.001
2	70	0.5099952220916748	1.0	0.001
2	71	0.25348466634750366	1.0	0.001
2	72	2.009826898574829	0.0	0.001
2	73	0.12692183256149292	1.0	0.001
2	74	2.3092763423919678	0.0	0.001
2	75	1.0451610088348389	0.5	0.001
2	76	1.5470155477523804	0.0	0.001
2	77	0.682318925857544	0.5	0.001
2	78	0.731725811958313	0.5	0.001
2	79	0.965895414352417	0.5	0.001
2	80	1.0528334379196167	0.5	0.001
3	1	1.9613255262374878	0.0	0.001
3	2	1.5043790340423584	0.0	0.001
3	3	1.0594569444656372	0.0	0.001
3	4	0.7072587013244629	0.5	0.001
3	5	0.8657494783401489	0.5	0.001
3	6	1.1886897087097168	0.5	0.001
3	7	1.1518292427062988	0.5	0.001
3	8	1.9992237091064453	0.0	0.001
3	9	1.019928216934204	0.5	0.001
3	10	1.092085361480713	0.0	0.001
3	11	1.0406630039215088	0.0	0.001
3	12	0.8979713320732117	0.5	0.001
3	13	0.16489571332931519	1.0	0.001
3	14	0.12704598903656006	1.0	0.001
3	15	1.3080570697784424	0.5	0.001
3	16	1.3762481212615967	0.5	0.001
3	17	2.4429259300231934	0.0	0.001
3	18	0.7491359114646912	0.5	0.001
3	19	0.8865137100219727	0.5	0.001
3	20	0.5832869410514832	1.0	0.001
3	21	0.300040602684021	1.0	0.001
3	22	2.3707196712493896	0.0	0.001
3	23	1.62923002243042	0.5	0.001
3	24	1.7245577573776245	0.5	0.001
3	25	3.4732584953308105	0.0	0.001
3	26	1.429287075996399	0.5	0.001
3	27	0.18795320391654968	1.0	0.001
3	28	0.18775105476379395	1.0	0.001
3	29	1.130010962486267	0.0	0.001
3	30	0.7802697420120239	0.5	0.001
3	31	0.8860851526260376	0.0	0.001
3	32	1.1402785778045654	0.0	0.001
3	33	1.1412429809570312	0.0	0.001
3	34	0.6408005356788635	0.5	0.001
3	35	0.75242018699646	0.5	0.001
3	36	1.0595279932022095	0.5	0.001
3	37	1.959174633026123	0.0	0.001
3	38	0.16559961438179016	1.0	0.001
3	39	1.887804627418518	0.0	0.001
3	40	1.3057329654693604	0.0	0.001
3	41	0.6841169595718384	0.5	0.001
3	42	0.5354305505752563	1.0	0.001
3	43	0.262357234954834	1.0	0.001
3	44	2.306302547454834	0.0	0.001
3	45	1.5838137865066528	0.5	0.001
3	46	3.3528294563293457	0.0	0.001
3	47	1.6255509853363037	0.5	0.001
3	48	1.1110963821411133	0.5	0.001
3	49	1.837843656539917	0.0	0.001
3	50	0.7227349281311035	0.5	0.001
3	51	0.6644872426986694	0.5	0.001
3	52	1.0943249464035034	0.5	0.001
3	53	0.10645395517349243	1.0	0.001
3	54	1.210703730583191	0.5	0.001
3	55	1.6695246696472168	0.5	0.001
3	56	1.6025962829589844	0.5	0.001
3	57	1.230471134185791	0.5	0.001
3	58	0.9201275110244751	0.5	0.001
3	59	0.4070448875427246	1.0	0.001
3	60	0.625361442565918	1.0	0.001
3	61	0.6539047956466675	0.5	0.001
3	62	1.1186110973358154	0.0	0.001
3	63	0.44684016704559326	1.0	0.001
3	64	0.7855645418167114	0.5	0.001
3	65	0.45652520656585693	1.0	0.001
3	66	1.3336131572723389	0.0	0.001
3	67	0.3865901231765747	1.0	0.001
3	68	0.7959550023078918	0.5	0.001
3	69	0.3946911096572876	1.0	0.001
3	70	1.2221014499664307	0.0	0.001
3	71	0.4178716838359833	1.0	0.001
3	72	0.8047888875007629	0.5	0.001
3	73	0.43317151069641113	1.0	0.001
3	74	1.038678526878357	0.0	0.001
3	75	0.7355400919914246	0.5	0.001
3	76	0.5707477331161499	1.0	0.001
3	77	0.9526983499526978	0.0	0.001
3	78	0.7901409864425659	0.0	0.001
3	79	0.6362215280532837	0.5	0.001
3	80	0.6053740978240967	0.5	0.001
4	1	1.1018781661987305	0.0	0.001
4	2	0.8314309120178223	0.5	0.001
4	3	0.6295839548110962	0.5	0.001
4	4	0.6284404993057251	1.0	0.001
4	5	0.8341783285140991	0.0	0.001
4	6	0.611423134803772	1.0	0.001
4	7	0.8218382596969604	0.0	0.001
4	8	0.6310951709747314	1.0	0.001
4	9	0.9303233027458191	0.0	0.001
4	10	0.6168134212493896	0.5	0.001
4	11	0.6967241764068604	0.5	0.001
4	12	0.6770891547203064	0.5	0.001
4	13	0.648300290107727	0.5	0.001
4	14	0.8059384822845459	0.5	0.001
4	15	0.7402201890945435	0.5	0.001
4	16	0.2969052195549011	1.0	0.001
4	17	0.7470519542694092	0.5	0.001
4	18	1.413454294204712	0.0	0.001
4	19	0.7213063836097717	0.5	0.001
4	20	0.4703312814235687	1.0	0.001
4	21	0.6922340989112854	0.5	0.001
4	22	0.80550217628479	0.5	0.001
4	23	0.734296441078186	0.5	0.001
4	24	0.9849262237548828	0.0	0.001
4	25	0.7293940186500549	0.5	0.001
4	26	0.8703045845031738	0.5	0.001
4	27	0.7480509281158447	0.5	0.001
4	28	0.6951730251312256	0.5	0.001
4	29	0.652293860912323	0.5	0.001
4	30	1.2076303958892822	0.0	0.001
4	31	1.722735047340393	0.0	0.001
4	32	0.958486020565033	0.5	0.001
4	33	1.0906033515930176	0.0	0.001
4	34	0.6182501316070557	1.0	0.001
4	35	1.2169075012207031	0.0	0.001
4	36	0.9264892935752869	0.5	0.001
4	37	0.9419983625411987	0.5	0.001
4	38	0.996214747428894	0.5	0.001
4	39	0.2302190363407135	1.0	0.001
4	40	1.151529312133789	0.5	0.001
4	41	0.7678790092468262	0.5	0.001
4	42	0.7594950199127197	0.5	0.001
4	43	0.7686969041824341	0.5	0.001
4	44	0.5767902731895447	1.0	0.001
4	45	0.8968018293380737	0.5	0.001
4	46	0.9243068695068359	0.5	0.001
4	47	1.7562026977539062	0.0	0.001
4	48	0.6831343770027161	0.5	0.001
4	49	0.30129173398017883	1.0	0.001
4	50	0.7177402973175049	0.5	0.001
4	51	1.4912607669830322	0.0	0.001
4	52	0.7846955060958862	0.5	0.001
4	53	0.7940882444381714	0.5	0.001
4	54	0.939523458480835	0.0	0.001
4	55	1.148878812789917	0.0	0.001
4	56	0.6858536601066589	0.5	0.001
4	57	0.7813754081726074	0.0	0.001
4	58	0.25400593876838684	1.0	0.001
4	59	0.12646669149398804	1.0	0.001
4	60	1.326646327972412	0.5	0.001
4	61	2.897592067718506	0.0	0.001
4	62	2.567776679992676	0.0	0.001
4	63	1.4235363006591797	0.5	0.001
4	64	0.16647645831108093	1.0	0.001
4	65	0.7409974336624146	0.5	0.001
4	66	0.903765857219696	0.5	0.001
4	67	0.7909969091415405	0.5	0.001
4	68	0.6026373505592346	0.5	0.001
4	69	1.0688660144805908	0.0	0.001
4	70	1.1887874603271484	0.0	0.001
4	71	1.087136149406433	0.0	0.001
4	72	0.631676435470581	0.5	0.001
4	73	0.7649749517440796	0.5	0.001
4	74	0.4951239228248596	1.0	0.001
4	75	0.7018848657608032	0.5	0.001
4	76	1.1681190729141235	0.0	0.001
4	77	0.3380639851093292	1.0	0.001
4	78	0.7766606211662292	0.5	0.001
4	79	1.1298129558563232	0.0	0.001
4	80	0.7771725654602051	0.0	0.001
5	1	0.8312972187995911	0.0	0.001
5	2	0.47435981035232544	1.0	0.001
5	3	0.23208683729171753	1.0	0.001
5	4	0.8949466943740845	0.5	0.001
5	5	1.0558738708496094	0.5	0.001
5	6	2.298194169998169	0.0	0.001
5	7	0.8780099749565125	0.5	0.001
5	8	1.8323167562484741	0.0	0.001
5	9	0.7042710781097412	0.5	0.001
5	10	0.6552769541740417	0.5	0.001
5	11	1.66978120803833	0.0	0.001
5	12	0.2147578001022339	1.0	0.001
5	13	0.11977824568748474	1.0	0.001
5	14	0.10428127646446228	1.0	0.001
5	15	1.4882351160049438	0.5	0.001
5	16	1.5911482572555542	0.5	0.001
5	17	0.051992833614349365	1.0	0.001
5	18	1.1119704246520996	0.5	0.001
5	19	1.3179149627685547	0.5	0.001
5	20	0.17740008234977722	1.0	0.001
5	21	1.673493504524231	0.0	0.001
5	22	0.952441394329071	0.5	0.001
5	23	0.6679906249046326	0.5	0.001
5	24	0.8856781721115112	0.0	0.001
5	25	1.3443591594696045	0.0	0.001
5	26	0.8390824794769287	0.5	0.001
5	27	0.16781508922576904	1.0	0.001
5	28	2.1086206436157227	0.0	0.001
5	29	1.2721480131149292	0.5	0.001
5	30	1.0629892349243164	0.5	0.001
5	31	0.15214702486991882	1.0	0.001
5	32	1.4521331787109375	0.0	0.001
5	33	0.506261944770813	1.0	0.001
5	34	0.5306301116943359	1.0	0.001
5	35	0.6947580575942993	0.5	0.001
5	36	0.5916918516159058	1.0	0.001
5	37	0.733607292175293	0.5	0.001
5	38	0.5383341312408447	1.0	0.001
5	39	0.6534675359725952	0.5	0.001
5	40	0.48103898763656616	1.0	0.001
5	41	1.0926344394683838	0.0	0.001
5	42	0.7853279113769531	0.5	0.001
5	43	0.5154871940612793	1.0	0.001
5	44	0.3694572150707245	1.0	0.001
5	45	0.2477681040763855	1.0	0.001
5	46	0.8350929617881775	0.5	0.001
5	47	0.10847193002700806	1.0	0.001
5	48	1.0420584678649902	0.5	0.001
5	49	1.2689917087554932	0.5	0.001
5	50	1.2468388080596924	0.5	0.001
5	51	0.8054499626159668	0.5	0.001
5	52	1.1385694742202759	0.0	0.001
5	53	0.7809082269668579	0.0	0.001
5	54	0.9338735342025757	0.0	0.001
5	55	0.909820556640625	0.5	0.001
5	56	0.1271837055683136	1.0	0.001
5	57	1.7735657691955566	0.0	0.001
5	58	0.9416435956954956	0.5	0.001
5	59	0.7200659513473511	0.5	0.001
5	60	0.20725446939468384	1.0	0.001
5	61	1.3005430698394775	0.0	0.001
5	62	0.6100320816040039	0.5	0.001
5	63	0.6811468601226807	0.5	0.001
5	64	0.5701149702072144	1.0	0.001
5	65	0.7973219752311707	0.5	0.001
5	66	1.6883418560028076	0.0	0.001
5	67	1.4744818210601807	0.0	0.001
5	68	1.0024391412734985	0.5	0.001
5	69	1.4682379961013794	0.0	0.001
5	70	0.541172206401825	1.0	0.001
5	71	0.552520215511322	1.0	0.001
5	72	0.5728360414505005	1.0	0.001
5	73	0.8250963091850281	0.5	0.001
5	74	0.7255900502204895	0.5	0.001
5	75	0.8585953712463379	0.5	0.001
5	76	0.5725873112678528	0.5	0.001
5	77	1.2618939876556396	0.0	0.001
5	78	0.7482784986495972	0.5	0.001
5	79	0.3304065763950348	1.0	0.001
5	80	0.6259810924530029	0.5	0.001
6	1	0.7685201168060303	0.5	0.001
6	2	0.5927971601486206	1.0	0.001
6	3	0.5972998142242432	0.5	0.001
6	4	0.5054082870483398	1.0	0.001
6	5	0.684505045413971	0.5	0.001
6	6	0.8828489780426025	0.0	0.001
6	7	0.7203300595283508	0.5	0.001
6	8	0.7110132575035095	0.5	0.001
6	9	0.810104489326477	0.0	0.001
6	10	0.6502062082290649	0.5	0.001
6	11	0.5540162324905396	0.5	0.001
6	12	0.7141716480255127	0.5	0.001
6	13	0.6580607891082764	0.5	0.001
6	14	0.5396257042884827	1.0	0.001
6	15	0.6067630648612976	0.5	0.001
6	16	0.310991108417511	1.0	0.001
6	17	1.0821306705474854	0.5	0.001
6	18	0.7632444500923157	0.5	0.001
6	19	0.7802863717079163	0.5	0.001
6	20	0.2947634756565094	1.0	0.001
6	21	0.2298026978969574	1.0	0.001
6	22	0.17399436235427856	1.0	0.001
6	23	0.9130376577377319	0.5	0.001
6	24	0.9821969866752625	0.5	0.001
6	25	1.4733601808547974	0.0	0.001
6	26	0.8266012668609619	0.5	0.001
6	27	0.40744447708129883	1.0	0.001
6	28	0.7832721471786499	0.5	0.001
6	29	0.513042151927948	1.0	0.001
6	30	0.6990950107574463	0.5	0.001
6	31	0.6363478899002075	0.5	0.001
6	32	0.8231927752494812	0.5	0.001
6	33	0.6550580859184265	0.5	0.001
6	34	0.5776650309562683	0.5	0.001
6	35	0.7101600170135498	0.5	0.001
6	36	0.7225972414016724	0.5	0.001
6	37	0.5819792747497559	1.0	0.001
6	38	0.6105824112892151	0.5	0.001
6	39	0.8327465653419495	0.5	0.001
6	40	0.8579404950141907	0.5	0.001
6	41	1.37542724609375	0.0	0.001
6	42	1.0497112274169922	0.0	0.001
6	43	0.6167953610420227	1.0	0.001
6	44	0.4782489538192749	1.0	0.001
6	45	0.2623957693576813	1.0	0.001
6	46	0.9039039611816406	0.5	0.001
6	47	1.1655293703079224	0.5	0.001
6	48	0.9998908638954163	0.5	0.001
6	49	0.12114840745925903	1.0	0.001
6	50	0.11181643605232239	1.0	0.001
6	51	0.1385573446750641	1.0	0.001
6	52	0.9996733069419861	0.5	0.001
6	53	0.1141861081123352	1.0	0.001
6	54	0.09357583522796631	1.0	0.001
6	55	2.1245532035827637	0.0	0.001
6	56	1.797560214996338	0.0	0.001
6	57	0.1715414822101593	1.0	0.001
6	58	1.9461917877197266	0.0	0.001
6	59	0.2128084897994995	1.0	0.001
6	60	0.9661743640899658	0.0	0.001
6	61	0.5843545198440552	1.0	0.001
6	62	1.2208452224731445	0.0	0.001
6	63	0.6522268056869507	0.5	0.001
6	64	0.8634049892425537	0.5	0.001
6	65	1.2856566905975342	0.0	0.001
6	66	0.88617342710495	0.0	0.001
6	67	0.5113107562065125	1.0	0.001
6	68	0.9573609828948975	0.0	0.001
6	69	0.4456055164337158	1.0	0.001
6	70	0.7914038896560669	0.5	0.001
6	71	0.29993629455566406	1.0	0.001
6	72	0.09971624612808228	1.0	0.001
6	73	0.08651989698410034	1.0	0.001
6	74	1.0310691595077515	0.5	0.001
6	75	1.742429494857788	0.5	0.001
6	76	1.269736409187317	0.5	0.001
6	77	1.4452686309814453	0.5	0.001
6	78	2.721484422683716	0.0	0.001
6	79	0.7455674409866333	0.5	0.001
6	80	1.6491601467132568	0.0	0.001
7	1	0.6221998333930969	0.5	0.001
7	2	0.8083510994911194	0.0	0.001
7	3	0.8645294308662415	0.5	0.001
7	4	0.9799741506576538	0.5	0.001
7	5	1.9919719696044922	0.0	0.001
7	6	1.0326118469238281	0.5	0.001
7	7	2.6111769676208496	0.0	0.001
7	8	1.183011770248413	0.5	0.001
7	9	2.0853986740112305	0.0	0.001
7	10	0.6675803065299988	0.5	0.001
7	11	0.8618593215942383	0.5	0.001
7	12	0.49212148785591125	1.0	0.001
7	13	0.9408319592475891	0.0	0.001
7	14	0.7342209815979004	0.5	0.001
7	15	0.8953381776809692	0.0	0.001
7	16	0.7274630665779114	0.5	0.001
7	17	0.5623993873596191	1.0	0.001
7	18	0.5994941592216492	0.5	0.001
7	19	0.6342520713806152	0.5	0.001
7	20	0.7030025720596313	0.5	0.001
7	21	1.6999033689498901	0.0	0.001
7	22	0.5886538028717041	0.5	0.001
7	23	0.7576478719711304	0.5	0.001
7	24	0.6673721671104431	0.5	0.001
7	25	0.6293835639953613	1.0	0.001
7	26	0.7046111226081848	0.5	0.001
7	27	0.9244492650032043	0.0	0.001
7	28	0.5195503234863281	1.0	0.001
7	29	0.8250033855438232	0.0	0.001
7	30	0.688757061958313	0.5	0.001
7	31	0.5437390804290771	1.0	0.001
7	32	0.681235671043396	0.5	0.001
7	33	0.5570148229598999	1.0	0.001
7	34	0.7420966625213623	0.5	0.001
7	35	0.7135642170906067	0.5	0.001
7	36	0.4452247619628906	1.0	0.001
7	37	1.266890048980713	0.0	0.001
7	38	0.3912588953971863	1.0	0.001
7	39	1.3961730003356934	0.0	0.001
7	40	1.6415679454803467	0.0	0.001
7	41	1.2473094463348389	0.0	0.001
7	42	0.7631418108940125	0.5	0.001
7	43	0.5624240040779114	1.0	0.001
7	44	0.63593989610672	0.5	0.001
7	45	0.5636551380157471	0.5	0.001
7	46	0.7662001848220825	0.5	0.001
7	47	1.3269329071044922	0.0	0.001
7	48	0.9238883256912231	0.0	0.001
7	49	0.6469663381576538	0.5	0.001
7	50	0.6026347875595093	1.0	0.001
7	51	0.5315146446228027	1.0	0.001
7	52	0.5430293679237366	1.0	0.001
7	53	1.1373659372329712	0.0	0.001
7	54	0.3330889344215393	1.0	0.001
7	55	0.6212227940559387	0.5	0.001
7	56	0.8886656761169434	0.0	0.001
7	57	0.945136547088623	0.5	0.001
7	58	0.4330558180809021	1.0	0.001
7	59	0.92914217710495	0.5	0.001
7	60	0.6041957139968872	0.5	0.001
7	61	0.726904034614563	0.5	0.001
7	62	0.7317811250686646	0.0	0.001
7	63	0.5962137579917908	0.5	0.001
7	64	0.7297163009643555	0.5	0.001
7	65	0.7350490093231201	0.5	0.001
7	66	0.7008737325668335	0.5	0.001
7	67	0.6077607870101929	1.0	0.001
7	68	0.6563893556594849	0.5	0.001
7	69	0.4670636057853699	1.0	0.001
7	70	0.3948936462402344	1.0	0.001
7	71	0.6101457476615906	0.5	0.001
7	72	0.5831397175788879	0.5	0.001
7	73	0.2896452844142914	1.0	0.001
7	74	0.2502569556236267	1.0	0.001
7	75	0.23053786158561707	1.0	0.001
7	76	0.20266923308372498	1.0	0.001
7	77	1.0479079484939575	0.5	0.001
7	78	1.382704734802246	0.5	0.001
7	79	1.9798905849456787	0.0	0.001
7	80	1.1285688877105713	0.5	0.001
8	1	1.2040950059890747	0.0	0.001
8	2	1.0966815948486328	0.0	0.001
8	3	0.5399996042251587	0.5	0.001
8	4	0.4215437173843384	1.0	0.001
8	5	0.7761427164077759	0.5	0.001
8	6	1.1370983123779297	0.5	0.001
8	7	0.04144620895385742	1.0	0.001
8	8	0.022793948650360107	1.0	0.001
8	9	0.020994126796722412	1.0	0.001
8	10	1.7205734252929688	0.5	0.001
8	11	2.872008800506592	0.5	0.001
8	12	3.3860695362091064	0.0	0.001
8	13	3.914795398712158	0.0	0.001
8	14	1.8277846574783325	0.5	0.001
8	15	2.991729736328125	0.0	0.001
8	16	1.005549430847168	0.5	0.001
8	17	2.025737762451172	0.0	0.001
8	18	0.32003507018089294	1.0	0.001
8	19	0.8784216642379761	0.0	0.001
8	20	0.8761197924613953	0.0	0.001
8	21	0.5320724248886108	1.0	0.001
8	22	1.6148533821105957	0.0	0.001
8	23	0.7009105086326599	0.5	0.001
8	24	0.917024552822113	0.5	0.001
8	25	0.23933811485767365	1.0	0.001
8	26	0.7637923955917358	0.5	0.001
8	27	0.7835850715637207	0.5	0.001
8	28	0.7442579865455627	0.5	0.001
8	29	0.2962387204170227	1.0	0.001
8	30	0.2316558063030243	1.0	0.001
